label,source_file,S1_dR,S1_abs_dR,S1_EMAi0.001,S1_EMAi0.01,S1_EMAi0.1,S1_EMAd0.001,S1_EMAd0.01,S1_EMAd0.1,S2_dR,S2_abs_dR,S2_EMAi0.001,S2_EMAi0.01,S2_EMAi0.1,S2_EMAd0.001,S2_EMAd0.01,S2_EMAd0.1,S3_dR,S3_abs_dR,S3_EMAi0.001,S3_EMAi0.01,S3_EMAi0.1,S3_EMAd0.001,S3_EMAd0.01,S3_EMAd0.1,S4_dR,S4_abs_dR,S4_EMAi0.001,S4_EMAi0.01,S4_EMAi0.1,S4_EMAd0.001,S4_EMAd0.01,S4_EMAd0.1,S5_dR,S5_abs_dR,S5_EMAi0.001,S5_EMAi0.01,S5_EMAi0.1,S5_EMAd0.001,S5_EMAd0.01,S5_EMAd0.1,S6_dR,S6_abs_dR,S6_EMAi0.001,S6_EMAi0.01,S6_EMAi0.1,S6_EMAd0.001,S6_EMAd0.01,S6_EMAd0.1,S7_dR,S7_abs_dR,S7_EMAi0.001,S7_EMAi0.01,S7_EMAi0.1,S7_EMAd0.001,S7_EMAd0.01,S7_EMAd0.1,S8_dR,S8_abs_dR,S8_EMAi0.001,S8_EMAi0.01,S8_EMAi0.1,S8_EMAd0.001,S8_EMAd0.01,S8_EMAd0.1,S9_dR,S9_abs_dR,S9_EMAi0.001,S9_EMAi0.01,S9_EMAi0.1,S9_EMAd0.001,S9_EMAd0.01,S9_EMAd0.1,S10_dR,S10_abs_dR,S10_EMAi0.001,S10_EMAi0.01,S10_EMAi0.1,S10_EMAd0.001,S10_EMAd0.01,S10_EMAd0.1,S11_dR,S11_abs_dR,S11_EMAi0.001,S11_EMAi0.01,S11_EMAi0.1,S11_EMAd0.001,S11_EMAd0.01,S11_EMAd0.1,S12_dR,S12_abs_dR,S12_EMAi0.001,S12_EMAi0.01,S12_EMAi0.1,S12_EMAd0.001,S12_EMAd0.01,S12_EMAd0.1,S13_dR,S13_abs_dR,S13_EMAi0.001,S13_EMAi0.01,S13_EMAi0.1,S13_EMAd0.001,S13_EMAd0.01,S13_EMAd0.1,S14_dR,S14_abs_dR,S14_EMAi0.001,S14_EMAi0.01,S14_EMAi0.1,S14_EMAd0.001,S14_EMAd0.01,S14_EMAd0.1,S15_dR,S15_abs_dR,S15_EMAi0.001,S15_EMAi0.01,S15_EMAi0.1,S15_EMAd0.001,S15_EMAd0.01,S15_EMAd0.1,S16_dR,S16_abs_dR,S16_EMAi0.001,S16_EMAi0.01,S16_EMAi0.1,S16_EMAd0.001,S16_EMAd0.01,S16_EMAd0.1
4,batch6.dat,151658.7168,8.13592,39.205891,54.979766,67.849307,-27.467626,-36.755049,-113.09846,129261.5176,6.710511,34.552444,49.947087,58.312333,-22.844819,-30.525152,-108.747783,33404.2529,5.930206,9.240152,12.799705,15.554856,-7.445677,-11.187612,-20.764793,32993.9224,5.641794,9.010798,12.542355,16.833033,-7.189819,-10.495528,-19.482101,4618.2273,2.878912,1.585467,3.549477,5.600755,-1.012613,-1.656703,-4.643227,4406.228,2.733824,1.505656,3.607085,6.234222,-0.951201,-1.614373,-4.447127,41067.9209,5.944444,12.964506,20.907157,26.100169,-10.070026,-16.116938,-28.809298,43106.1767,5.834244,13.694093,22.30343,27.95086,-10.507519,-17.675752,-32.490532,97138.6465,6.47587,24.034671,31.721558,43.455935,-16.546733,-22.026292,-63.331073,74362.7656,5.790357,16.801377,21.837806,29.92687,-12.621573,-16.668182,-44.597403,46070.2714,6.883902,11.838582,15.34685,20.718001,-10.116575,-14.39141,-24.008636,35347.211,6.297769,9.113485,11.874991,15.350886,-7.851624,-11.204409,-18.959576,8425.084,3.339035,2.749502,7.036083,9.445824,-1.826947,-2.835438,-5.250023,8513.8433,3.334695,2.741719,6.822519,9.116049,-1.818602,-2.774451,-4.996255,57120.1328,7.258315,16.546937,22.788711,27.25604,-14.33782,-22.340463,-37.192692,48076.6787,6.836385,14.056297,20.03751,23.352796,-12.047436,-18.674188,-31.083318
4,batch6.dat,151858.086,8.048448,39.163551,55.010439,70.104179,-27.603548,-38.006567,-114.511413,129178.4805,6.654109,34.540713,49.443109,61.728647,-22.912844,-31.266091,-95.300342,33690.4844,6.044672,9.222551,12.903663,16.327531,-7.405656,-10.876681,-21.055798,33194.5117,5.729926,9.010163,12.629337,17.287188,-7.157239,-10.264578,-19.887909,4642.0639,2.905618,1.605083,3.547767,5.882813,-0.99638,-1.646294,-4.756518,4450.4775,2.760804,1.521642,3.643951,5.627374,-0.925231,-1.60429,-4.120178,41581.2344,6.040563,12.956779,21.065462,26.476067,-9.954638,-16.001947,-29.89998,43486.0225,5.937444,13.67957,22.62402,28.894764,-10.390019,-16.422341,-33.947468,97520.3106,6.450181,23.979637,31.858806,43.714165,-16.724807,-23.07981,-72.440971,74326.1523,5.766778,16.827639,21.693562,28.319519,-12.673812,-16.854702,-41.974339,46024.726,6.954382,11.792503,15.254583,19.75767,-10.093033,-14.104417,-26.713834,35570.2451,6.382826,9.114506,11.904169,15.459898,-7.777016,-10.965946,-20.198686,8484.8833,3.382646,2.789895,7.039272,9.439312,-1.783487,-2.805358,-5.377928,8609.4153,3.376679,2.778151,6.826494,8.929864,-1.77498,-2.707764,-4.901598,57220.7881,7.345905,16.431604,23.325155,28.724541,-14.084899,-22.044259,-34.213969,48363.1758,6.911832,14.029347,20.094687,24.255491,-11.878048,-18.636544,-31.324169
4,batch6.dat,150936.0488,8.096075,39.506117,55.094122,66.416024,-27.415363,-38.836053,-107.007882,128611.2656,6.710548,34.671984,50.498816,67.575277,-22.632724,-31.40896,-98.356074,33767.3632,5.950242,9.223036,13.010858,16.26195,-7.371845,-10.945722,-20.463694,33247.6973,5.663415,8.981733,12.722526,15.670432,-7.148874,-10.308092,-20.741465,4643.4768,2.889962,1.600381,3.633829,5.879107,-0.994287,-1.745448,-4.481573,4445.2448,2.750235,1.52615,3.684778,6.277038,-0.935202,-1.625122,-4.984463,41088.4561,5.935237,12.945376,21.318071,24.730196,-9.891998,-16.184113,-29.527382,43188.9727,5.847645,13.699412,22.898584,28.632309,-10.31247,-16.946989,-32.301062,96883.0488,6.452983,24.16618,31.956853,44.478313,-16.557174,-22.844605,-72.347038,73963.5166,5.77115,16.899186,21.903839,31.708794,-12.614179,-16.805971,-45.129978,46183.9687,6.898812,11.777363,15.395859,20.584166,-10.116705,-14.022077,-27.958731,35592.5322,6.304257,9.078205,11.947844,15.146035,-7.780924,-11.184281,-19.764564,8491.6499,3.353382,2.776994,7.200691,10.293264,-1.800039,-2.942415,-4.961648,8567.1319,3.35009,2.777241,7.02266,9.927536,-1.793668,-2.873011,-4.766723,57204.1923,7.266708,16.388917,22.89143,26.978717,-14.159897,-22.605149,-37.471771,48024.2119,6.813185,14.030303,20.491264,24.85101,-11.926617,-18.782789,-31.181375
4,batch6.dat,151898.6191,8.081643,39.46791,55.289122,69.679586,-27.346914,-37.630578,-105.772006,128038.9355,6.6578,34.448751,50.474299,61.321666,-22.667542,-32.631345,-101.033302,33415.9336,5.913634,9.258199,13.164344,18.212278,-7.408716,-11.290993,-22.041191,32942.9805,5.638667,9.019074,12.870761,17.443432,-7.14856,-10.486017,-20.007985,4619.5127,2.871734,1.592549,3.638552,5.510861,-1.000506,-1.657008,-4.22801,4426.4148,2.732856,1.522902,3.61682,6.356698,-0.940133,-1.565739,-4.466606,40946.0635,5.956071,12.877377,21.183555,25.088517,-9.905336,-16.136282,-25.769062,43113.4317,5.818665,13.693972,23.024412,26.635099,-10.29939,-16.931054,-30.66964,97151.4062,6.433792,24.246236,32.066666,47.019283,-16.621749,-22.483257,-72.296525,74240.2217,5.769736,16.885912,21.726837,31.112136,-12.541857,-16.548885,-42.687477,45876.0986,6.882385,11.747226,15.324833,20.292288,-10.105679,-14.359347,-25.807685,35350.7085,6.297575,9.097474,11.920073,14.986976,-7.798354,-11.054067,-18.64955,8443.0762,3.332121,2.775595,7.109903,9.756707,-1.794572,-2.786756,-5.29081,8542.7427,3.341647,2.762289,6.911991,10.025583,-1.787438,-2.845421,-4.470171,56893.2324,7.239558,16.449778,23.355913,27.389961,-14.075259,-21.979755,-38.687364,47954.166,6.846054,14.017881,20.431045,23.916978,-11.903898,-18.687589,-31.062556
4,batch6.dat,151328.4297,8.029145,39.688099,55.645181,66.818558,-27.581182,-37.685719,-124.024232,127605.5,6.655935,34.549959,49.913447,61.713769,-22.703841,-31.43673,-107.665047,33653.1557,5.974336,9.240351,13.036595,17.366861,-7.441532,-10.696781,-20.277269,33172.8041,5.679491,8.965656,12.837652,16.316295,-7.233027,-10.253068,-17.694722,4637.2456,2.889951,1.590162,3.638705,5.926643,-1.006966,-1.621531,-4.38142,4450.022,2.754767,1.521518,3.752846,5.113348,-0.939423,-1.595157,-4.225398,41059.6426,5.990107,12.853276,21.3054,25.872419,-9.871064,-15.82657,-27.819787,43413.2686,5.892277,13.579976,22.887434,27.632266,-10.466719,-15.99695,-24.784672,96908.8653,6.423679,24.308665,32.096101,45.274232,-16.655568,-22.859109,-67.255831,74095.583,5.760769,16.980881,22.09029,31.665798,-12.609124,-16.723825,-44.331498,45848.2114,6.857863,11.676522,15.250975,21.056384,-10.165548,-14.062056,-26.074912,35427.3115,6.335048,9.054759,11.923142,15.181393,-7.831957,-10.740141,-18.936507,8504.4121,3.35279,2.771847,7.12477,9.729228,-1.818128,-2.902322,-5.791323,8596.1634,3.376983,2.774581,7.051837,9.476435,-1.789374,-2.845895,-5.145885,56992.4296,7.279871,16.345631,23.180702,30.448947,-14.130829,-22.292891,-34.399677,47850.4253,6.850694,13.941748,20.396883,24.190496,-11.831016,-18.882376,-29.544219
4,batch6.dat,151734.0801,8.037928,39.690434,56.58038,68.143107,-27.450893,-37.967359,-135.167655,127568.9257,6.655612,34.538658,49.780089,61.424653,-22.528269,-31.780293,-87.91879,33259.9937,5.890373,9.226088,13.257238,16.994066,-7.439609,-10.757942,-24.669089,32723.3335,5.602183,8.96609,12.923125,17.994527,-7.213497,-10.277068,-19.752024,4574.3316,2.854379,1.595694,3.636318,5.4503,-1.023869,-1.687697,-4.693631,4392.6501,2.724658,1.520883,3.677576,5.41386,-0.94218,-1.470228,-3.615785,40729.7754,5.892797,12.770474,21.274397,26.053407,-9.9644,-15.684154,-27.180692,42646.1416,5.772667,13.535079,22.996687,27.601605,-10.611391,-16.826966,-30.206654,97273.8633,6.431408,24.304606,32.478953,45.636912,-16.679516,-22.874426,-77.734102,74130.0537,5.763635,16.981209,22.018604,30.139487,-12.57462,-16.78724,-43.868624,45720.9287,6.854743,11.735091,14.976569,18.628921,-10.239361,-14.121025,-30.326745,35340.3662,6.277391,9.075787,11.794412,14.995613,-7.851033,-10.813384,-18.541442,8371.7649,3.322873,2.787461,7.202634,10.545401,-1.834318,-2.807862,-5.809713,8484.2217,3.31386,2.775833,6.95841,9.478093,-1.804089,-2.775715,-4.829824,56655.2871,7.211031,16.313242,23.224086,27.541355,-14.285279,-22.151795,-37.215998,47738.7275,6.793074,13.878132,20.547307,24.03617,-11.943977,-18.378205,-30.45492
4,batch6.dat,150856.1152,8.012473,39.566609,56.0641,69.153779,-27.308175,-36.532147,-127.256085,126950.5,6.639824,34.520194,49.5846,61.519234,-22.353381,-31.390039,-93.918178,33650.539,5.935782,9.209,13.249131,18.148433,-7.512417,-10.607769,-19.737703,33073.4712,5.659539,8.992836,12.899624,15.893824,-7.234594,-10.329282,-18.915711,4613.9507,2.88007,1.605411,3.657523,5.848262,-1.018635,-1.722126,-4.751401,4439.9109,2.744793,1.514166,3.677603,5.900586,-0.945177,-1.539396,-3.947062,41016.0518,5.934633,12.779923,21.420531,26.568703,-10.017135,-15.650582,-28.434071,42927.0009,5.828638,13.515859,23.437083,28.263668,-10.524953,-16.321858,-29.685679,96946.9649,6.406643,24.331511,32.678374,43.811683,-16.645331,-22.603641,-66.025375,73602.2822,5.73069,16.890032,21.938679,29.782427,-12.57838,-16.82089,-48.244316,45831.7036,6.887973,11.742016,15.433778,19.263149,-10.196395,-14.118677,-27.469188,35494.6274,6.300068,9.102975,11.896551,15.99083,-7.864568,-10.718187,-19.91411,8433.323,3.343085,2.793957,7.336394,9.69559,-1.822431,-2.961188,-5.006606,8555.6943,3.338584,2.773801,7.001624,9.004584,-1.802984,-2.771263,-4.830993,56392.0616,7.23118,16.29349,23.49606,27.801967,-14.139093,-21.977305,-37.2388,48066.6963,6.838242,13.90231,20.56978,24.302737,-11.829975,-18.514257,-31.487993
4,batch6.dat,147815.1621,7.936358,38.717321,54.583291,66.04356,-26.482249,-37.057882,-105.408815,126417.5332,6.606709,34.299389,49.387473,59.909029,-22.131156,-30.800997,-102.166431,33677.7066,5.947445,9.240208,12.967522,17.203245,-7.55052,-10.945646,-22.352534,32966.352,5.651927,8.975457,12.812733,15.739726,-7.308936,-10.682375,-21.270127,4613.7767,2.871904,1.607301,3.665272,5.256084,-1.028793,-1.676396,-4.051091,4418.5198,2.72855,1.523299,3.640706,5.905867,-0.946076,-1.653234,-4.471918,40929.4688,5.933927,12.819088,21.27343,26.246128,-10.074781,-16.552206,-29.602862,43122.6358,5.834827,13.586864,22.592782,27.027923,-10.660977,-17.4738,-31.194751,96995.2148,6.408568,24.264193,32.397692,42.007206,-16.513115,-22.419949,-65.747652,73793.8428,5.732963,16.844661,21.848313,27.037872,-12.509653,-16.64921,-40.567304,45790.3032,6.866341,11.738709,15.432087,21.905302,-10.2231,-14.30851,-26.380187,35403.2837,6.294675,9.09919,11.907164,15.525009,-7.900947,-11.055892,-19.890544,8462.8672,3.336029,2.779346,7.164491,10.515251,-1.851516,-2.944165,-5.305645,8552.3062,3.339599,2.769126,6.885957,9.275883,-1.823225,-2.855807,-4.957408,56696.5703,7.230986,16.355523,23.080644,27.412878,-14.284356,-22.692863,-36.188372,47740.3516,6.794413,13.915215,20.426357,23.887112,-11.961699,-18.978135,-31.594055
4,batch6.dat,144377.373,7.663016,38.250435,54.781095,68.136766,-25.8309,-35.906175,-111.370536,126529.1406,6.649931,34.08768,48.787996,59.836827,-22.314421,-30.591952,-88.016881,33011.125,5.855749,9.136603,13.096579,16.469641,-7.282616,-10.804686,-21.241012,32518.1216,5.578536,8.902424,12.860601,17.382826,-7.07724,-10.237185,-20.548683,4563.1648,2.85175,1.59864,3.582853,6.03768,-0.999364,-1.724836,-4.222396,4377.9558,2.713713,1.519865,3.685314,5.42555,-0.91687,-1.529013,-4.645914,40148.1582,5.837518,12.773378,21.47451,27.189616,-9.813592,-15.948614,-27.534054,42300.9854,5.736514,13.459529,22.947184,28.825355,-10.223552,-16.709402,-32.471622,97537.0449,6.448416,24.288798,32.687692,43.146355,-16.702853,-22.716307,-73.129724,74336.8076,5.770721,16.965036,21.865427,29.64136,-12.673808,-16.78353,-46.150228,45055.4668,6.753534,11.641565,15.199178,20.345562,-9.90963,-14.377234,-25.996379,34815.0097,6.190845,9.013263,11.842002,15.938175,-7.637795,-10.78767,-18.013932,8293.8425,3.288609,2.788972,7.209301,10.117952,-1.798612,-2.922058,-5.022984,8404.0137,3.296552,2.785597,7.027171,9.051361,-1.770573,-2.734415,-4.648114,55716.5947,7.097771,16.18534,23.245223,27.796714,-13.951689,-22.073062,-33.358455,47067.4307,6.703362,13.901279,20.678666,23.408162,-11.729982,-18.185774,-27.822162
4,batch6.dat,142086.3652,7.834599,37.164676,52.025824,66.634009,-25.249855,-34.538896,-110.591205,125663.6992,6.609575,34.052937,49.307384,60.570763,-21.986907,-30.420762,-102.648906,33458.1231,5.962599,9.196777,13.098027,16.776964,-7.439453,-11.149793,-19.897461,32873.7885,5.671661,8.965831,12.748541,16.700955,-7.184227,-10.212536,-19.7806,4584.5894,2.862355,1.600912,3.640493,6.091577,-1.001053,-1.646148,-4.339828,4402.867,2.731804,1.510737,3.733887,5.200433,-0.937252,-1.549027,-3.845642,41051.7509,5.9568,12.843761,21.221051,26.768898,-10.033098,-16.210492,-28.609651,42922.9345,5.825973,13.618953,23.077913,29.053932,-10.533987,-16.523936,-29.508341,96987.5918,6.405845,24.163495,32.218586,44.075125,-16.554696,-22.729253,-64.108661,74323.7529,5.770862,16.86268,22.165587,29.058679,-12.498058,-16.967817,-46.8646,45515.4907,6.875654,11.717058,15.043728,20.128545,-10.078655,-14.138216,-24.876222,35232.9805,6.305064,9.089213,11.865504,15.323672,-7.803054,-11.087496,-21.519456,8392.9854,3.331293,2.784219,7.244196,10.511118,-1.832735,-2.894073,-4.846665,8532.3511,3.340354,2.76874,6.910583,8.952877,-1.799198,-2.817416,-5.033144,56574.247,7.248863,16.370111,23.122601,27.188411,-14.208471,-22.165561,-37.705098,47838.3946,6.82045,13.98002,20.447912,25.244737,-11.867895,-18.642315,-32.687576
4,batch6.dat,141524.0,7.861749,36.791911,51.838334,66.993055,-25.223098,-34.986958,-101.30709,124956.7597,6.603582,33.890866,49.499826,62.97029,-22.086582,-30.051453,-97.855837,32962.3974,5.880149,9.047959,12.834475,17.284134,-7.256722,-10.281736,-21.950249,32412.3814,5.611661,8.789223,12.797717,16.992754,-7.015197,-9.870531,-18.744051,4596.566,2.901261,1.596768,3.726083,5.519089,-0.991896,-1.601782,-3.251332,4390.1241,2.742028,1.499673,3.601797,6.047248,-0.910029,-1.4386,-4.348166,40449.2167,5.916566,12.69659,21.01841,26.362754,-9.754646,-14.792985,-30.051653,42264.8897,5.81136,13.383588,22.63513,28.388241,-10.190189,-15.771537,-30.997427,97548.9512,6.437134,24.48755,32.2152,44.814241,-16.746192,-23.29581,-67.089736,74179.417,5.772021,17.004902,22.154511,29.804395,-12.664682,-16.908329,-41.647319,44981.1552,6.841761,11.507012,15.057338,19.940103,-9.854718,-13.996806,-23.966937,34878.1074,6.253056,8.86886,11.605485,14.622391,-7.627498,-10.607795,-18.727536,8309.9993,3.329032,2.745681,7.216501,10.096571,-1.774403,-2.731211,-5.308842,8440.0899,3.326831,2.720518,6.901497,9.245367,-1.752442,-2.599966,-4.673176,55839.4131,7.22595,16.127617,22.759684,26.826856,-13.779565,-21.206238,-37.234916,47178.9156,6.780361,13.742517,20.214945,24.08844,-11.594753,-17.723959,-29.928595
4,batch6.dat,141010.25,7.873844,36.645619,51.216035,62.61212,-25.111032,-34.215206,-106.042515,143451.3418,7.062976,39.042578,56.827322,74.360542,-26.070656,-37.255942,-131.407178,32979.8657,5.883726,9.088474,13.179248,16.760913,-7.224139,-10.650445,-21.102614,32289.4262,5.586462,8.85444,12.92667,16.609225,-6.985316,-10.127891,-18.551836,4554.6958,2.851162,1.60409,3.724254,5.860974,-0.994909,-1.640316,-4.554223,4377.6821,2.727287,1.531807,3.6895,5.563822,-0.922076,-1.533541,-3.678544,40261.3155,5.875111,12.679795,21.34543,25.993995,-9.720034,-15.51495,-27.969307,42131.6455,5.756855,13.33009,23.126115,28.693363,-10.155482,-16.433574,-30.043228,97414.3984,6.435405,24.320405,32.200336,44.747182,-16.794404,-23.114636,-67.926403,74081.3311,5.765386,16.923349,22.22195,31.568255,-12.620069,-17.183129,-41.209112,45035.5225,6.831807,11.578502,14.955057,19.787487,-9.863323,-13.982394,-25.070268,34829.2827,6.244635,8.949331,11.875884,16.304481,-7.652389,-10.798077,-17.708077,8295.2263,3.311284,2.805392,7.311454,9.780247,-1.771692,-2.707255,-4.989282,8396.9209,3.310114,2.782978,6.959509,9.835468,-1.756084,-2.701753,-4.679801,55645.1133,7.158283,16.012643,23.273891,26.324992,-13.919525,-21.394452,-40.961821,47101.6768,6.740995,13.740503,20.536504,24.676397,-11.684723,-17.961394,-30.17866
4,batch6.dat,140220.1972,7.826246,36.384079,51.63815,63.205308,-24.75127,-34.471033,-100.573676,144034.7227,6.937385,38.966329,57.804296,76.387124,-26.150835,-37.443534,-131.100807,33069.2925,5.929895,9.119434,13.061483,16.377778,-7.278567,-10.365317,-20.942319,32454.2383,5.61111,8.899828,12.677019,16.770582,-7.027266,-10.084895,-19.759381,4587.9563,2.878551,1.593775,3.633749,5.289568,-0.993347,-1.697254,-3.81952,4393.3562,2.739434,1.510718,3.650987,6.059718,-0.920154,-1.511397,-3.36354,40506.7187,5.94464,12.791532,21.089383,25.32201,-9.744803,-15.49684,-26.469156,42579.6485,5.856074,13.544583,22.639244,28.497545,-10.159116,-16.804219,-29.1253,97670.8867,6.442003,24.186551,32.459829,38.945879,-16.669847,-22.844172,-64.216416,74192.6689,5.767007,16.897279,22.0511,33.028465,-12.626535,-16.805809,-42.270986,45041.5967,6.8469,11.583394,15.300549,20.859179,-9.868502,-13.967602,-25.371208,34861.4926,6.27163,8.972998,11.847381,15.987691,-7.625101,-10.749924,-20.082571,8365.3193,3.353223,2.773435,7.193327,9.547423,-1.783954,-2.818406,-4.853769,8451.252,3.34532,2.760204,6.959449,9.579622,-1.757572,-2.719141,-4.532268,55969.8477,7.236013,16.293913,23.077455,28.602462,-13.832781,-21.936597,-37.168592,47185.9502,6.801035,13.881724,20.313802,23.621,-11.625012,-18.17805,-29.529824
4,batch6.dat,138412.0605,7.715339,35.889233,49.807715,57.958231,-24.497689,-33.959843,-105.436251,143915.6094,6.890983,39.472461,58.199719,71.424416,-26.007316,-36.896811,-112.007817,33141.5518,5.979332,9.097851,12.968096,16.243461,-7.314073,-10.681406,-21.328116,32585.7837,5.715257,8.899299,12.915541,15.904735,-7.092627,-10.118864,-19.702818,4597.0522,2.889678,1.601315,3.7007,6.094283,-1.004118,-1.725773,-3.693055,4403.4914,2.753719,1.501808,3.773802,6.391045,-0.917825,-1.433093,-3.409811,40466.2495,5.966086,12.732657,21.130561,25.882578,-9.816769,-15.687382,-27.138546,42466.7304,5.872105,13.498852,22.865369,27.765897,-10.320797,-16.539464,-26.024317,96992.0039,6.361807,24.328184,32.363684,43.301033,-16.484323,-22.371497,-65.099572,73760.7929,5.715983,16.851056,21.704018,28.355121,-12.493636,-16.567198,-42.147583,45276.2295,6.929378,11.558746,15.239535,20.622934,-10.039242,-13.976541,-25.77452,35037.0195,6.338666,8.935107,11.879493,16.464838,-7.715826,-10.826538,-18.702906,8380.8193,3.370527,2.768889,7.353708,9.893877,-1.806197,-2.926022,-5.665359,8481.4593,3.358431,2.747169,7.001167,8.93343,-1.768804,-2.804275,-5.12107,56110.0557,7.292184,16.161602,23.20038,27.465684,-14.017751,-22.183876,-37.301632,47379.1909,6.848608,13.866742,20.423236,23.750315,-11.756573,-18.280045,-31.768912
4,batch6.dat,137387.5703,7.723009,36.043901,50.099612,59.32939,-24.159771,-33.78298,-108.057622,144213.2695,6.899904,39.135101,58.305661,68.483579,-25.975347,-37.301711,-127.891208,33137.4903,5.939727,8.898738,12.809785,16.724482,-7.331647,-10.79582,-22.592367,32592.0581,5.658457,8.699363,12.855317,16.058283,-7.110885,-10.446646,-19.404502,4574.5547,2.862484,1.579919,3.659533,5.941555,-1.003215,-1.695094,-3.721578,4368.7488,2.719596,1.506736,3.705736,6.118982,-0.926597,-1.476807,-3.818251,40556.6015,5.909898,12.505689,21.003412,25.344317,-9.820517,-15.74279,-29.503763,42273.5058,5.780675,13.135107,22.669152,28.701539,-10.304993,-16.687455,-25.859834,97178.33,6.382029,24.463843,32.333574,45.655125,-16.580774,-22.695182,-63.039168,73999.3945,5.730267,16.993779,21.921946,30.717975,-12.465912,-17.098293,-45.229387,45207.6684,6.882466,11.442428,14.68886,19.028116,-9.968799,-14.243094,-27.757609,35003.9057,6.296402,8.785783,11.559187,14.424757,-7.705606,-11.05042,-19.668016,8320.0788,3.32268,2.750304,7.230532,9.557647,-1.797046,-2.91287,-5.036516,8449.7127,3.321931,2.728758,6.905768,9.125837,-1.769759,-2.670136,-4.787814,55929.3252,7.20349,15.834772,22.81347,27.493011,-13.982655,-22.197168,-40.462949,47417.166,6.780589,13.546792,20.104689,24.45811,-11.752623,-18.150481,-31.156416
4,batch6.dat,134805.6972,7.69546,35.097959,48.79745,59.027185,-23.835391,-33.280302,-97.892027,143940.373,6.885484,39.573248,58.211706,70.145136,-26.078304,-36.887695,-133.006141,33067.8159,5.902053,9.200248,12.968979,17.158022,-7.312166,-10.67808,-20.191691,32399.7466,5.630347,8.970399,12.849093,17.443177,-7.046995,-10.164164,-19.488957,4567.2717,2.862582,1.606541,3.64176,5.500418,-0.99911,-1.688472,-3.76811,4370.2368,2.724349,1.514873,3.700997,6.017013,-0.921488,-1.568393,-4.420121,40156.8369,5.873015,12.772772,21.347896,25.596022,-9.794072,-15.638573,-28.994599,42194.0019,5.777926,13.546089,22.88338,28.610822,-10.240902,-16.807074,-29.248809,97487.9179,6.407608,24.365513,32.407853,44.791965,-16.778574,-22.883297,-68.868206,74157.0947,5.763745,16.828236,21.990083,29.507864,-12.62892,-16.75735,-42.19739,44915.4814,6.83671,11.721217,15.300239,19.657451,-9.893991,-14.188161,-23.354596,34867.2173,6.249634,9.030337,11.817561,15.381471,-7.669985,-10.922282,-18.876484,8300.5135,3.315665,2.792149,7.218245,9.459099,-1.788616,-2.79652,-5.073016,8402.989,3.313132,2.770145,6.961455,8.960428,-1.767304,-2.769291,-5.194834,55615.4268,7.171896,16.292035,23.434903,27.125933,-13.94199,-22.029054,-37.286626,46947.5503,6.740299,13.865407,20.472221,24.111788,-11.712964,-18.146518,-28.556844
4,batch6.dat,140880.7949,7.520277,37.857242,53.532143,64.933185,-25.177343,-35.398855,-105.445095,132643.6172,6.425293,39.5572,58.250733,72.253247,-23.769706,-32.475463,-96.619848,33051.4077,5.928897,9.245079,13.282008,18.127053,-7.302313,-10.831325,-22.216992,32603.5957,5.659793,8.979076,12.998018,16.199636,-7.071009,-10.320148,-18.638088,4571.6477,2.865902,1.615846,3.660022,5.979175,-1.000969,-1.596053,-3.78363,4382.9927,2.736209,1.533629,3.807842,6.362162,-0.924581,-1.56781,-3.952215,40424.9956,5.942783,12.848671,21.698784,26.562671,-9.686927,-15.9546,-28.775843,42467.3847,5.825255,13.504567,23.39822,29.327467,-10.195268,-16.49457,-32.569687,97215.4355,6.395171,24.288507,32.296008,44.193357,-16.523372,-22.654992,-62.033469,74098.2871,5.746968,16.866902,21.89892,30.762393,-12.545109,-16.892637,-42.288953,45235.6241,6.877922,11.637758,15.217192,19.89109,-9.966046,-14.074739,-26.052063,34931.083,6.292931,9.050736,11.922964,14.930565,-7.695715,-10.543411,-19.663749,8355.3222,3.334084,2.814813,7.419552,9.428367,-1.78246,-2.829857,-5.154275,8445.49,3.33844,2.807317,7.141418,9.229966,-1.758518,-2.742168,-5.34306,56159.1933,7.248536,16.262687,23.740325,27.981643,-13.866563,-21.868706,-37.557845,47214.2803,6.809868,13.90899,20.824188,24.239045,-11.626295,-18.445427,-30.634433
